city,lat,lng,country,admin_name,population,greenSpaceArea_m2,greenSpaceArea_km2
Liberty,41.8132,-74.7775,United States,New York,10203.0,129387718.54639892,129.39
Alpena,45.074,-83.4402,United States,Michigan,10200.0,0.0,0.0
Carencro,30.3126,-92.0388,United States,Louisiana,10194.0,165028463.569132,165.03
Astoria,46.1856,-123.8053,United States,Oregon,10184.0,58899381.05819673,58.9
Kendallville,41.4441,-85.2578,United States,Indiana,10176.0,0.0,0.0
Cedartown,34.0223,-85.2479,United States,Georgia,10166.0,330064366.00602096,330.06
Port Townsend,48.122,-122.7877,United States,Washington,10161.0,5970497.994044704,5.97
New Richmond,45.125,-92.5377,United States,Wisconsin,10158.0,120589.15045166016,0.12
Molalla,45.1502,-122.5845,United States,Oregon,10147.0,31402498.049752843,31.4
Paris,38.2016,-84.2718,United States,Kentucky,10143.0,194661062.4640821,194.66
Vernal,40.4517,-109.5378,United States,Utah,10141.0,32569761.458147563,32.57
Jefferson,29.9609,-90.1554,United States,Louisiana,10141.0,107371219.17169364,107.37
Franklin,36.7177,-86.5595,United States,Kentucky,10141.0,185684066.3158684,185.68
Greenville,44.3003,-88.5365,United States,Wisconsin,10130.0,181116863.7238643,181.12
Safford,32.8335,-109.6964,United States,Arizona,10112.0,3739610.1566477744,3.74
Warrenton,38.7176,-77.7976,United States,Virginia,10111.0,308139896.1939373,308.14
Baker City,44.7749,-117.832,United States,Oregon,10110.0,4166111.228622705,4.17
Harrison,40.6374,-79.7173,United States,Pennsylvania,10106.0,154608786.96973038,154.61
Glenwood Springs,39.5455,-107.3347,United States,Colorado,10100.0,7072227.474268505,7.07
Cairo,30.879,-84.205,United States,Georgia,10091.0,257942614.92506772,257.94
Cambridge,40.0221,-81.5869,United States,Ohio,10087.0,13095911.254903937,13.1
Spanish Fort,30.7254,-87.8597,United States,Alabama,10083.0,243667633.90611723,243.67
Cody,44.5213,-109.0548,United States,Wyoming,10081.0,499308.0267944336,0.5
Rio Vista,38.1765,-121.7025,United States,California,10074.0,66446364.089732096,66.45
La Grange,38.3987,-85.375,United States,Kentucky,10073.0,64553454.597702704,64.55
Atoka,35.4239,-89.7861,United States,Tennessee,10070.0,214950151.43390536,214.95
Howell,42.6078,-83.9339,United States,Michigan,10067.0,116210241.85729018,116.21
Struthers,41.051,-80.592,United States,Ohio,10061.0,13502468.537012082,13.5
Clinton,36.0981,-84.1283,United States,Tennessee,10060.0,205216861.30016536,205.22
Elgin,30.3526,-97.3883,United States,Texas,10043.0,41119491.214253075,41.12
Red Hook,42.0188,-73.8788,United States,New York,10030.0,15293350.406531038,15.29
Harrisonville,38.653,-94.3467,United States,Missouri,10024.0,172382004.17667973,172.38
Reedsburg,43.5348,-89.9965,United States,Wisconsin,10019.0,91537496.9265071,91.54
Vernon,34.1479,-99.3,United States,Texas,10018.0,42027061.10765662,42.03
Mayfield,36.7371,-88.6447,United States,Kentucky,10011.0,167981957.3521002,167.98
Marshall,40.6453,-80.11,United States,Pennsylvania,9990.0,254478722.40297183,254.48
Brentwood,40.3734,-79.9757,United States,Pennsylvania,9982.0,27392512.46272892,27.39
Independence,44.8547,-123.1952,United States,Oregon,9981.0,169914308.56803423,169.91
Conway,44.0085,-71.0719,United States,New Hampshire,9981.0,239286153.2362043,239.29
Penn Forest,40.9571,-75.6313,United States,Pennsylvania,9979.0,155109089.30012873,155.11
Fairfield,33.4747,-86.9194,United States,Alabama,9975.0,40633300.09099922,40.63
Marysville,42.9084,-82.4806,United States,Michigan,9973.0,235512.5632502238,0.24
East Liverpool,40.6333,-80.5677,United States,Ohio,9969.0,12377671.222391255,12.38
Detroit Lakes,46.806,-95.8449,United States,Minnesota,9966.0,2673.296981811523,0.0
Bastrop,30.1113,-97.3176,United States,Texas,9955.0,144927787.15224558,144.93
Coal,40.7873,-76.5493,United States,Pennsylvania,9950.0,24282899.34863036,24.28
Sparta,43.9377,-90.8131,United States,Wisconsin,9943.0,75431689.53580745,75.43
Mount Holly,39.995,-74.7863,United States,New Jersey,9943.0,281750347.38209033,281.75
Coweta,35.9683,-95.6545,United States,Oklahoma,9903.0,171850761.5621128,171.85
Ogdensburg,44.7088,-75.4717,United States,New York,9902.0,0.0,0.0
Belmont,39.0622,-77.4985,United States,Virginia,9888.0,108562666.46429844,108.56
St. Augustine Shores,29.8039,-81.3086,United States,Florida,9883.0,174003288.49356505,174.0
Wapakoneta,40.5664,-84.1916,United States,Ohio,9879.0,28029324.106271237,28.03
Keokuk,40.4095,-91.4031,United States,Iowa,9868.0,144181825.06028974,144.18
Greencastle,39.6432,-86.8418,United States,Indiana,9865.0,162775619.1070295,162.78
Sweet Home,44.4023,-122.7028,United States,Oregon,9852.0,82136905.0229294,82.14
DeRidder,30.8468,-93.2931,United States,Louisiana,9850.0,193877997.2272832,193.88
Peru,41.3482,-89.1371,United States,Illinois,9831.0,4679933.345568848,4.68
Jesup,31.5992,-81.8895,United States,Georgia,9820.0,233246715.5702,233.25
Jennings,30.2233,-92.6582,United States,Louisiana,9819.0,120475049.13243765,120.48
Vidor,30.1291,-93.9967,United States,Texas,9806.0,259944155.2961727,259.94
Alamosa,37.4752,-105.877,United States,Colorado,9792.0,1973623.51280733,1.97
Lincoln City,44.9751,-124.0072,United States,Oregon,9790.0,133987058.5392927,133.99
Avon Park,27.5898,-81.5068,United States,Florida,9789.0,179522526.0066275,179.52
Marathon,24.7263,-81.0374,United States,Florida,9789.0,9834789.044416122,9.83
Terrace Heights,46.6045,-120.4393,United States,Washington,9781.0,49533807.008202344,49.53
Washington,35.5586,-77.0545,United States,North Carolina,9759.0,73151161.01818375,73.15
Green Cove Springs,29.9904,-81.6807,United States,Florida,9758.0,226926220.28751788,226.93
Sedona,34.8581,-111.7941,United States,Arizona,9739.0,12764477.37677389,12.76
Brownsville,35.589,-89.2578,United States,Tennessee,9739.0,18586537.27319559,18.59
Eagle Point,42.4677,-122.8016,United States,Oregon,9735.0,54048758.026498675,54.05
Cambridge,45.5612,-93.2283,United States,Minnesota,9726.0,13095911.254903937,13.1
Thomaston,32.8907,-84.3272,United States,Georgia,9720.0,289651471.89700353,289.65
Decatur,40.8286,-84.9277,United States,Indiana,9718.0,99998854.4412384,100.0
Harvard,42.4296,-88.6211,United States,Illinois,9705.0,21204097.03415583,21.2
Cypress Gardens,28.0036,-81.6857,United States,Florida,9692.0,127130745.31971411,127.13
Sunbury,40.8616,-76.7871,United States,Pennsylvania,9680.0,21410257.21977551,21.41
Hyrum,41.6325,-111.8445,United States,Utah,9680.0,1332706.5360475131,1.33
Mount Airy,39.3742,-77.1534,United States,Maryland,9667.0,323981736.06899744,323.98
Pike Road,32.2939,-86.09,United States,Alabama,9651.0,287969603.46613586,287.97
Silver City,32.7783,-108.2699,United States,New Mexico,9650.0,2071452.0165773253,2.07
Monett,36.9218,-93.9278,United States,Missouri,9632.0,311838805.87943757,311.84
Morehead City,34.7308,-76.7388,United States,North Carolina,9632.0,115042613.3593473,115.04
Bastrop,32.7748,-91.9078,United States,Louisiana,9623.0,144927787.15224558,144.93
Sturgeon Bay,44.8228,-87.366,United States,Wisconsin,9620.0,263805.9397506714,0.26
Bluefield,37.2608,-81.2143,United States,West Virginia,9619.0,188471499.1474851,188.47
Sandy Hook,41.4128,-73.244,United States,Connecticut,9604.0,268387715.41266787,268.39
Oil City,41.4281,-79.7036,United States,Pennsylvania,9599.0,3366167.0889412374,3.37
Middletown,38.241,-85.5214,United States,Kentucky,9594.0,157889490.50140923,157.89
Manhattan,41.4274,-87.9805,United States,Illinois,9590.0,12224149.7713058,12.22
Greenville,40.9986,-73.8189,United States,New York,9585.0,181116863.7238643,181.12
Indianola,33.4492,-90.6447,United States,Mississippi,9572.0,86906781.70990226,86.91
Parsons,37.3405,-95.2958,United States,Kansas,9564.0,134044323.75987604,134.04
Mahomet,40.1888,-88.3901,United States,Illinois,9545.0,61816793.546196595,61.82
Greenwood,35.2134,-94.2408,United States,Arkansas,9544.0,2960679.6688637827,2.96
Hillsborough,36.0679,-79.0991,United States,North Carolina,9534.0,193387051.82140493,193.39
Meridianville,34.8729,-86.5722,United States,Alabama,9528.0,202776701.7200907,202.78
Tomah,43.9879,-90.4999,United States,Wisconsin,9527.0,3100395.3608781104,3.1
Mooresville,39.6022,-86.3681,United States,Indiana,9525.0,240400867.2762848,240.4
Bargersville,39.5412,-86.2004,United States,Indiana,9520.0,9822890.951032182,9.82
Fairview,35.9815,-87.1291,United States,Tennessee,9519.0,28650655.314941045,28.65
Grinnell,41.7359,-92.7244,United States,Iowa,9511.0,35556238.376975775,35.56
Berlin,44.4869,-71.2599,United States,New Hampshire,9485.0,0.0,0.0
Pryor Creek,36.2996,-95.3107,United States,Oklahoma,9480.0,188984455.57454625,188.98
Columbia City,41.1612,-85.4855,United States,Indiana,9478.0,75.28943634033203,0.0
Fairfield,41.0064,-91.9667,United States,Iowa,9474.0,40633300.09099922,40.63
Helena-West Helena,34.5313,-90.6201,United States,Arkansas,9470.0,44722444.2616274,44.72
Salem,40.0539,-111.6718,United States,Utah,9467.0,3389163.427281907,3.39
Bridge City,30.0298,-93.8406,United States,Texas,9461.0,137031426.95080724,137.03
Clarksville,35.457,-93.4803,United States,Arkansas,9453.0,176419155.5792512,176.42
Eunice,30.4904,-92.4191,United States,Louisiana,9440.0,113231345.7423346,113.23
Alma,43.3799,-84.6556,United States,Michigan,9436.0,0.0,0.0
Anaconda,46.0608,-113.0678,United States,Montana,9435.0,0.0,0.0
Lugoff,34.2113,-80.6973,United States,South Carolina,9423.0,285098118.6275696,285.1
Rochelle,41.9197,-89.0629,United States,Illinois,9417.0,45745535.95251156,45.75
Cusseta,32.347,-84.787,United States,Georgia,9402.0,291782327.2499161,291.78
Manchester,42.9921,-77.1897,United States,New York,9393.0,4004424.790527758,4.0
Florence,43.9916,-124.1063,United States,Oregon,9384.0,249939367.62436056,249.94
Middlesborough,36.6127,-83.7227,United States,Kentucky,9383.0,345066883.92733026,345.07
Ashland,39.8782,-75.0085,United States,New Jersey,9383.0,68594022.43575194,68.59
Locust Grove,33.3446,-84.1071,United States,Georgia,9367.0,180925532.51711163,180.93
Burlington,48.4676,-122.3298,United States,Washington,9361.0,273743680.6762201,273.74
Hastings,43.3215,-76.1582,United States,New York,9361.0,7127323.851523546,7.13
Warren,41.8434,-79.1444,United States,Pennsylvania,9353.0,1133934.611328125,1.13
Barrington,43.2139,-71.0424,United States,New Hampshire,9339.0,102554782.91898853,102.55
Havre,48.5427,-109.6804,United States,Montana,9332.0,2847.9986419677734,0.0
Moore,40.7798,-75.422,United States,Pennsylvania,9327.0,83399421.97923402,83.4
Angola,41.6433,-85.005,United States,Indiana,9317.0,0.0,0.0
Plymouth,42.3718,-83.468,United States,Michigan,9300.0,70.7134017944336,0.0
Skidaway Island,31.9372,-81.0449,United States,Georgia,9292.0,68995815.49733822,69.0
Newfane,43.2818,-78.6932,United States,New York,9292.0,145.3957061767578,0.0
Bernalillo,35.3127,-106.5537,United States,New Mexico,9286.0,5045798.583641082,5.05
Jackson,40.3774,-76.3142,United States,Pennsylvania,9281.0,189221448.9944175,189.22
Laurens,34.5022,-82.0207,United States,South Carolina,9276.0,49289264.13242729,49.29
Charlotte,42.5662,-84.8304,United States,Michigan,9273.0,190724641.85540625,190.72
Merrill,45.182,-89.6994,United States,Wisconsin,9266.0,3218670.1412483063,3.22
Picture Rocks,32.3274,-111.2558,United States,Arizona,9258.0,6037732.550057983,6.04
Fairfield Glade,36.0028,-84.8711,United States,Tennessee,9257.0,365581522.06289,365.58
Augusta,37.6955,-96.9919,United States,Kansas,9253.0,97126264.24861103,97.13
Magalia,39.8228,-121.6078,United States,California,9245.0,219877044.69230235,219.88
Haiku-Pauwela,20.9156,-156.3022,United States,Hawaii,9245.0,118331953.27490704,118.33
Southwick,42.0544,-72.7785,United States,Massachusetts,9244.0,27052420.29555568,27.05
Fallon,39.4737,-118.7779,United States,Nevada,9243.0,31594143.67841113,31.59
Hailey,43.5141,-114.3001,United States,Idaho,9238.0,1213833.3616451488,1.21
Mount Pleasant,40.9625,-91.5452,United States,Iowa,9214.0,96375135.54408294,96.38
Shawano,44.7748,-88.5843,United States,Wisconsin,9212.0,5509738.543365556,5.51
Waseca,44.0827,-93.5029,United States,Minnesota,9208.0,6629020.95269291,6.63
Salisbury,42.8465,-70.8616,United States,Massachusetts,9182.0,213971382.710605,213.97
Grants,35.1538,-107.8335,United States,New Mexico,9177.0,375020.72509765625,0.38
Ivins,37.1742,-113.6809,United States,Utah,9174.0,3825062.8464596625,3.83
Rockingham,34.9386,-79.7608,United States,North Carolina,9174.0,261055925.15676805,261.06
Tuskegee,32.4409,-85.7131,United States,Alabama,9173.0,330465417.3448416,330.47
Waterford,37.6429,-120.7553,United States,California,9165.0,247852117.88897228,247.85
Incline Village,39.2639,-119.9455,United States,Nevada,9163.0,6972170.955775002,6.97
Helotes,29.5687,-98.696,United States,Texas,9140.0,58246263.63372826,58.25
Oakland,35.2256,-89.5372,United States,Tennessee,9139.0,77975049.52200772,77.98
Forestdale,33.5737,-86.9,United States,Alabama,9138.0,270006558.234583,270.01
Delta,38.756,-108.0772,United States,Colorado,9137.0,20675291.245446317,20.68
Smithville,39.4929,-74.4801,United States,New Jersey,9135.0,130419153.63971014,130.42
North Codorus,39.8646,-76.8189,United States,Pennsylvania,9131.0,74812517.29299763,74.81
Middlebury,44.0043,-73.1218,United States,Vermont,9123.0,0.0,0.0
Miramar Beach,30.3854,-86.3442,United States,Florida,9115.0,34669565.76954582,34.67
Stillwater,42.9701,-73.6885,United States,New York,9113.0,131393503.36851595,131.39
Dallas,41.3608,-75.9656,United States,Pennsylvania,9108.0,79909374.22948737,79.91
Rutland,42.3848,-71.9673,United States,Massachusetts,9102.0,941.617935180664,0.0
Cameron,39.7444,-94.2329,United States,Missouri,9101.0,102448120.4096628,102.45
Benton Harbor,42.1159,-86.4488,United States,Michigan,9101.0,9341.88808441162,0.01
Springfield,43.2907,-72.4809,United States,Vermont,9097.0,85698986.7704538,85.7
Chillicothe,39.7953,-93.5499,United States,Missouri,9091.0,249919144.10971868,249.92
Huntertown,41.2185,-85.1705,United States,Indiana,9090.0,0.0,0.0
New Scotland,42.6047,-73.9413,United States,New York,9087.0,167179.7703745225,0.17
Little Falls,45.9862,-94.3586,United States,Minnesota,9084.0,41984693.35379328,41.98
Midland,47.1734,-122.412,United States,Washington,9081.0,1042473.4603849524,1.04
Hooper,41.1599,-112.2871,United States,Utah,9080.0,2759090.707990219,2.76
Commerce,33.2421,-95.8992,United States,Texas,9078.0,11700609.072913544,11.7
Harrodsburg,37.7654,-84.8474,United States,Kentucky,9057.0,301414046.7832304,301.41
Roxborough Park,39.4492,-105.0746,United States,Colorado,9057.0,6679447.674390366,6.68
Toccoa,34.581,-83.3263,United States,Georgia,9055.0,337933475.51125026,337.93
Sanger,33.3715,-97.1678,United States,Texas,9041.0,111940296.03483388,111.94
Lapeer,43.0447,-83.3253,United States,Michigan,9034.0,0.0,0.0
Booneville,34.6643,-88.5684,United States,Mississippi,9027.0,268925741.6235069,268.93
Douglas,42.0524,-71.7515,United States,Massachusetts,9024.0,1058932.382629245,1.06
Gretna,41.1314,-96.245,United States,Nebraska,9019.0,101960110.65525123,101.96
Craig,40.5171,-107.5554,United States,Colorado,9013.0,122647.8659362793,0.12
Seneca Falls,42.9136,-76.7904,United States,New York,9005.0,0.0,0.0
Lago Vista,30.4519,-97.9908,United States,Texas,9001.0,12482301.125509072,12.48
Olney,38.7285,-88.0839,United States,Illinois,8995.0,211906937.50037873,211.91
Rice Lake,45.4864,-91.7447,United States,Wisconsin,8990.0,140819.32398986816,0.14
East Nottingham,39.7621,-75.9705,United States,Pennsylvania,8987.0,279385822.290262,279.39
Pulaski,37.0528,-80.7624,United States,Virginia,8982.0,205532470.2906919,205.53
Brooksville,28.5404,-82.3903,United States,Florida,8981.0,257924109.22815707,257.92
Saline,42.174,-83.778,United States,Michigan,8973.0,539082.2837337418,0.54
Fitzgerald,31.7134,-83.2514,United States,Georgia,8972.0,197317393.0300665,197.32
Evergreen,39.6349,-105.3356,United States,Colorado,8972.0,958229.8735924516,0.96
Fort Irwin,35.2477,-116.6834,United States,California,8967.0,93695.06595611572,0.09
Cloverdale,38.7962,-123.0152,United States,California,8964.0,178004024.28323627,178.0
Purcellville,39.1378,-77.711,United States,Virginia,8928.0,260845479.71234316,260.85
Hope,33.6682,-93.5895,United States,Arkansas,8921.0,347584201.72286135,347.58
Brownfield,33.1757,-102.273,United States,Texas,8912.0,736054.0471954346,0.74
Hernando,28.9451,-82.3781,United States,Florida,8911.0,174291361.04783973,174.29
Litchfield Beach,33.4773,-79.1181,United States,South Carolina,8908.0,163668190.054855,163.67
Clinton,38.3716,-93.7679,United States,Missouri,8908.0,205216861.30016536,205.22
Plymouth,43.7447,-87.966,United States,Wisconsin,8907.0,70.7134017944336,0.0
Sandpoint,48.2822,-116.5614,United States,Idaho,8899.0,33113.71009063721,0.03
Crozet,38.0645,-78.6961,United States,Virginia,8894.0,236595995.15583035,236.6
Napoleon,41.3977,-84.1244,United States,Ohio,8888.0,5751909.215175883,5.75
Mansfield,40.0853,-74.7149,United States,New Jersey,8882.0,71879511.09092002,71.88
Thief River Falls,48.1108,-96.1778,United States,Minnesota,8871.0,0.0,0.0
Pearsall,28.8915,-99.0975,United States,Texas,8870.0,26097987.505020183,26.1
Greenville,43.1797,-85.2534,United States,Michigan,8866.0,181116863.7238643,181.12
Poteau,35.0282,-94.6346,United States,Oklahoma,8852.0,316732736.39705056,316.73
Coffeyville,37.0519,-95.618,United States,Kansas,8842.0,110419974.91167234,110.42
Andalusia,31.3102,-86.4781,United States,Alabama,8841.0,310265838.4875371,310.27
Dayton,30.0315,-94.9158,United States,Texas,8839.0,112314015.55435853,112.31
Seneca,34.6818,-82.96,United States,South Carolina,8834.0,234732537.494555,234.73
Cortez,37.3503,-108.5768,United States,Colorado,8832.0,44590900.42565442,44.59
Maysville,38.6455,-83.7911,United States,Kentucky,8831.0,298370895.3431618,298.37
Pleasant Hill,38.8059,-94.2652,United States,Missouri,8822.0,76249783.91765764,76.25
Fort Valley,32.552,-83.8817,United States,Georgia,8821.0,214795904.41514915,214.8
Toppenish,46.3806,-120.3122,United States,Washington,8820.0,102036447.62634796,102.04
Carbondale,41.5714,-75.5048,United States,Pennsylvania,8818.0,106558166.50827605,106.56
Bainbridge,41.3855,-81.3478,United States,Ohio,8808.0,216781858.31681672,216.78
Clayton,39.6627,-75.0782,United States,New Jersey,8801.0,270418516.7569781,270.42
Pittsgrove,39.5404,-75.1291,United States,New Jersey,8799.0,207677148.23769167,207.68
Greenville,41.882,-71.5549,United States,Rhode Island,8777.0,181116863.7238643,181.12
Clanton,32.8444,-86.6233,United States,Alabama,8776.0,318280200.7494695,318.28
Bath,43.9346,-69.8346,United States,Maine,8775.0,0.0,0.0
Presque Isle,46.6868,-67.9874,United States,Maine,8772.0,0.0,0.0
Monmouth,40.914,-90.6425,United States,Illinois,8764.0,9341099.605113102,9.34
Mascoutah,38.5192,-89.8045,United States,Illinois,8762.0,89572965.95798893,89.57
Brighton,40.7023,-80.3677,United States,Pennsylvania,8754.0,17019099.30826635,17.02
Franklin,43.4499,-71.6691,United States,New Hampshire,8746.0,185684066.3158684,185.68
Corona de Tucson,31.9503,-110.7835,United States,Arizona,8742.0,66320.83153533936,0.07
Hollymead,38.1266,-78.4386,United States,Virginia,8740.0,210187624.74579403,210.19
Graham,33.1017,-98.5779,United States,Texas,8726.0,13955145.966715476,13.96
Port Jervis,41.3783,-74.691,United States,New York,8725.0,36776432.82155122,36.78
Chanute,37.6695,-95.4621,United States,Kansas,8713.0,72327155.62284644,72.33
Hamlin,43.3213,-77.9135,United States,New York,8711.0,654.2888488769531,0.0
Blanchard,35.1524,-97.6602,United States,Oklahoma,8708.0,118529445.6354774,118.53
Anthony,32.0131,-106.5984,United States,New Mexico,8708.0,18181609.457108386,18.18
Summit Park,40.7423,-111.5872,United States,Utah,8708.0,0.0,0.0
Freeport,43.8556,-70.1009,United States,Maine,8700.0,19207846.801533524,19.21
Oxford,36.3155,-78.5848,United States,North Carolina,8685.0,130692045.5673976,130.69
Tecumseh,42.0066,-83.945,United States,Michigan,8678.0,489801.54562988295,0.49
Aberdeen,35.135,-79.4326,United States,North Carolina,8674.0,270354.39726257324,0.27
Bryan,41.4706,-84.5483,United States,Ohio,8670.0,116030725.62110466,116.03
Perryton,36.3928,-100.7976,United States,Texas,8664.0,1906028.614919924,1.91
Lihue,21.9721,-159.3564,United States,Hawaii,8649.0,105485526.58140102,105.49
Warrenton,38.8187,-91.1385,United States,Missouri,8648.0,308139896.1939373,308.14
Guntersville,34.3671,-86.2637,United States,Alabama,8644.0,246897289.07433364,246.9
Covington,35.566,-89.6482,United States,Tennessee,8644.0,223094743.9865287,223.09
Smithfield,36.9755,-76.6152,United States,Virginia,8625.0,91601674.32232425,91.6
Corbin,36.9323,-84.1006,United States,Kentucky,8611.0,324579604.77880377,324.58
Socorro,34.0543,-106.9065,United States,New Mexico,8605.0,3875123.122862094,3.88
Skowhegan,44.7554,-69.6657,United States,Maine,8603.0,5180.484161376953,0.01
Kennett,39.8374,-75.6808,United States,Pennsylvania,8595.0,18076945.68454859,18.08
Lancaster,34.7248,-80.7804,United States,South Carolina,8592.0,105602383.3159805,105.6
Othello,46.8221,-119.1653,United States,Washington,8582.0,45739860.08027167,45.74
Gonzales,36.5055,-121.4427,United States,California,8581.0,181831727.8696186,181.83
Lamesa,32.7333,-101.9541,United States,Texas,8571.0,4055021.7366517014,4.06
Oak Island,33.9434,-78.1366,United States,North Carolina,8564.0,162017504.32481974,162.02
Independence,37.2119,-95.7327,United States,Kansas,8556.0,169914308.56803423,169.91
Arab,34.3309,-86.4991,United States,Alabama,8552.0,339639609.4365483,339.64
Dunn,35.3114,-78.6129,United States,North Carolina,8549.0,207068027.61525005,207.07
Barton,42.0812,-76.4982,United States,New York,8547.0,47942.16425503002,0.05
Milton,47.2524,-122.3153,United States,Washington,8543.0,247569990.16130885,247.57
Perryville,37.7263,-89.8759,United States,Missouri,8536.0,248189708.4660011,248.19
Montague,42.5549,-72.5177,United States,Massachusetts,8527.0,61442257.5044494,61.44
Severance,40.5265,-104.865,United States,Colorado,8526.0,44135895.89209135,44.14
Sallisaw,35.4606,-94.8072,United States,Oklahoma,8524.0,221026970.7797833,221.03
Lewistown,40.5964,-77.573,United States,Pennsylvania,8522.0,2907570.4273621505,2.91
Evergreen,48.2308,-114.27,United States,Montana,8514.0,958229.8735924516,0.96
Sutherlin,43.3882,-123.3242,United States,Oregon,8513.0,54943069.07854593,54.94
Montpelier,44.2659,-72.5717,United States,Vermont,8030.0,3867.528923034668,0.0
